Student_ID,First_Name,Last_Name,DOB,Gender,Grade_Level,Section,Parent_Email,Annual_Tuition,Scholarship_Type,Attendance_Rate,Enrollment_Status
SCH-2026-1610,Tiffany,Carpenter,2018-12-22,Male,Grade 2,D,carpenter.tiffany@yahoo.com,3418.56,None,80.84,On Leave
SCH-2026-1611,Jessica,Martinez,2021-02-01,Male,Kindergarten,D,martinez.jessica@gmail.com,5497.62,Partial (50%),98.14,Active
SCH-2026-1612,Jeanne,Smith,2011-11-25,Male,Grade 9,D,smith.jeanne@gmail.com,7832.63,None,90.28,Active
SCH-2026-1613,Bryan,King,2008-02-26,Female,Grade 12,A,king.bryan@gmail.com,11549.54,None,96.29,Active
SCH-2026-1614,Katie,Hall,2018-02-15,Female,Grade 3,D,hall.katie@yahoo.com,11189.33,None,93.47,Active
SCH-2026-1615,Amber,White,2016-06-06,Female,Grade 4,A,white.amber@hotmail.com,5856.02,Partial (50%),88.39,Active
SCH-2026-1616,Daniel,Bray,2021-01-25,Non-binary,Preschool,B,bray.daniel@gmail.com,6232.97,None,82.59,Active
SCH-2026-1617,Joseph,Arias,2017-01-23,Female,Grade 4,B,arias.joseph@hotmail.com,10176.58,None,84.06,Active
SCH-2026-1618,Stephanie,Walker,2010-12-29,Male,Grade 10,C,walker.stephanie@gmail.com,7070.38,None,90.49,Active
SCH-2026-1619,Pamela,Rodriguez,2021-09-24,Female,Preschool,D,rodriguez.pamela@yahoo.com,10470.23,Partial (25%),85.7,Withdrawn
SCH-2026-1620,Richard,Townsend,2010-10-08,Non-binary,Grade 10,D,townsend.richard@yahoo.com,5432.43,Partial (25%),98.29,Active
SCH-2026-1621,Alan,Cannon,2009-09-28,Non-binary,Grade 10,B,cannon.alan@yahoo.com,6907.9,None,87.47,Active
SCH-2026-1622,Jordan,Anderson,2012-07-16,Non-binary,Grade 8,C,anderson.jordan@gmail.com,4285.51,Partial (25%),75.71,Active
SCH-2026-1623,Amanda,Nichols,2010-04-13,Male,Grade 10,E,nichols.amanda@gmail.com,8144.55,None,76.81,Active
SCH-2026-1624,Jack,Miles,2010-02-17,Non-binary,Grade 10,E,miles.jack@gmail.com,7056.33,None,87.02,Active
SCH-2026-1625,Matthew,Bush,2014-04-06,Male,Grade 6,A,bush.matthew@yahoo.com,4804.4,None,85.59,Active
SCH-2026-1626,Erin,Ross,2014-03-13,Male,Grade 6,E,ross.erin@hotmail.com,8916.09,Partial (50%),95.75,Active
SCH-2026-1627,John,Thompson,2016-05-24,Male,Grade 3,B,thompson.john@hotmail.com,6702.81,None,80.71,Withdrawn
SCH-2026-1628,William,Parks,2017-09-19,Non-binary,Grade 2,B,parks.william@gmail.com,4983.56,Partial (50%),97.42,Active
SCH-2026-1629,Nicole,Mcclain,2010-01-01,Female,Grade 11,A,mcclain.nicole@gmail.com,11885.4,Partial (25%),86.26,Active
SCH-2026-1630,Sarah,Copeland,2008-09-08,Female,Grade 11,A,copeland.sarah@hotmail.com,10937.16,None,83.08,Active
SCH-2026-1631,Derek,Ferrell,2017-06-08,Non-binary,Grade 3,D,ferrell.derek@hotmail.com,6250.39,None,79.55,Active
SCH-2026-1632,Shannon,Evans,2011-02-15,Female,Grade 10,E,evans.shannon@hotmail.com,4191.99,Partial (25%),84.65,Active
SCH-2026-1633,Patricia,Rodriguez,2012-02-11,Non-binary,Grade 9,B,rodriguez.patricia@gmail.com,7852.9,None,80.53,Active
SCH-2026-1634,Blake,Walker,2013-03-10,Non-binary,Grade 8,A,walker.blake@hotmail.com,5501.39,None,89.23,Active
SCH-2026-1635,Karen,Martinez,2020-06-09,Female,Kindergarten,D,martinez.karen@gmail.com,11570.44,None,81.11,Active
SCH-2026-1636,Isaac,Copeland,2010-02-03,Female,Grade 11,A,copeland.isaac@hotmail.com,10359.9,None,92.63,On Leave
SCH-2026-1637,Kristen,Maynard,2020-03-23,Female,Kindergarten,D,maynard.kristen@gmail.com,4993.33,None,98.6,Active
SCH-2026-1638,Michelle,Krueger,2008-06-01,Male,Grade 12,D,krueger.michelle@hotmail.com,3032.24,None,99.58,Active
SCH-2026-1639,Darlene,Rodriguez,2019-01-13,Non-binary,Grade 1,E,rodriguez.darlene@hotmail.com,10022.58,Partial (25%),77.31,Active
SCH-2026-1640,Sylvia,Johnson,2011-08-10,Female,Grade 8,E,johnson.sylvia@hotmail.com,10494.4,Partial (25%),90.33,Active
SCH-2026-1641,Aaron,Garcia,2009-05-29,Female,Grade 10,D,garcia.aaron@yahoo.com,11318.58,None,97.37,Active
SCH-2026-1642,Linda,Lee,2009-10-29,Non-binary,Grade 11,D,lee.linda@yahoo.com,7342.15,None,98.86,Active
SCH-2026-1643,Andrew,Humphrey,2011-02-07,Female,Grade 10,D,humphrey.andrew@yahoo.com,7463.67,Partial (25%),81.08,Active
SCH-2026-1644,Yvette,Williams,2008-11-26,Male,Grade 11,D,williams.yvette@yahoo.com,5104.1,None,75.29,Active
SCH-2026-1645,Pamela,Jordan,2016-10-20,Male,Grade 4,A,jordan.pamela@hotmail.com,5047.94,Partial (25%),81.94,Active
SCH-2026-1646,Sharon,Mcknight,2016-11-22,Female,Grade 3,B,mcknight.sharon@yahoo.com,7675.49,None,86.62,Withdrawn
SCH-2026-1647,Danny,Walker,2014-02-18,Non-binary,Grade 7,E,walker.danny@yahoo.com,5427.39,None,98.93,Active
SCH-2026-1648,Amanda,Terry,2020-08-18,Non-binary,Kindergarten,A,terry.amanda@yahoo.com,10500.49,None,96.34,Active
SCH-2026-1649,Bryce,Zhang,2008-06-22,Male,Grade 12,E,zhang.bryce@yahoo.com,5077.23,None,92.38,Active
SCH-2026-1650,Brandon,Gay,2010-02-19,Male,Grade 11,A,gay.brandon@gmail.com,11539.28,None,90.16,On Leave
SCH-2026-1651,Christie,Guzman,2015-01-18,Non-binary,Grade 5,C,guzman.christie@gmail.com,7665.27,Partial (25%),84.9,Active
SCH-2026-1652,Heather,Cole,2012-10-29,Non-binary,Grade 7,C,cole.heather@hotmail.com,10197.84,None,77.16,Active
SCH-2026-1653,Christopher,Andrews,2017-12-29,Non-binary,Grade 2,B,andrews.christopher@gmail.com,10321.22,None,78.21,Active
SCH-2026-1654,Jason,Robertson,2021-09-21,Non-binary,Preschool,C,robertson.jason@gmail.com,9482.74,Full Scholarship,92.53,Active
SCH-2026-1655,Robert,Brown,2012-09-07,Male,Grade 8,B,brown.robert@hotmail.com,5349.3,None,87.14,Active
SCH-2026-1656,Lisa,Nunez,2013-03-07,Female,Grade 7,C,nunez.lisa@yahoo.com,7747.99,None,80.31,Active
SCH-2026-1657,Angela,Le,2020-07-28,Female,Kindergarten,C,le.angela@yahoo.com,10353.2,Partial (25%),89.2,Active
SCH-2026-1658,Kenneth,Williams,2020-08-21,Non-binary,Kindergarten,B,williams.kenneth@yahoo.com,11436.63,None,95.27,Active
SCH-2026-1659,Valerie,Ho,2011-01-31,Non-binary,Grade 10,A,ho.valerie@yahoo.com,3933.55,Partial (50%),95.15,Active
SCH-2026-1660,George,Smith,2011-10-15,Female,Grade 8,E,smith.george@gmail.com,5173.82,None,96.64,Active
SCH-2026-1661,Kimberly,Wagner,2013-07-15,Male,Grade 7,A,wagner.kimberly@hotmail.com,11119.68,None,85.72,Active
SCH-2026-1662,Daniel,Vega,2008-12-11,Non-binary,Grade 12,D,vega.daniel@yahoo.com,10182.26,Partial (50%),78.72,Active
SCH-2026-1663,James,Collins,2019-09-05,Female,Kindergarten,D,collins.james@gmail.com,4287.94,Partial (50%),82.32,Active
SCH-2026-1664,Donald,Fisher,2021-07-28,Male,Preschool,A,fisher.donald@hotmail.com,9668.02,Partial (50%),98.7,Active
SCH-2026-1665,Hunter,Rivas,2018-01-19,Non-binary,Grade 2,B,rivas.hunter@yahoo.com,8244.89,None,96.01,Active
SCH-2026-1666,Ann,Brown,2012-12-04,Female,Grade 8,E,brown.ann@gmail.com,4090.08,Partial (50%),75.44,Active
SCH-2026-1667,Brandon,Blankenship,2020-05-25,Female,Kindergarten,A,blankenship.brandon@yahoo.com,7337.98,None,96.7,Withdrawn
SCH-2026-1668,Amanda,Lang,2021-01-11,Female,Kindergarten,D,lang.amanda@hotmail.com,8265.62,None,95.7,Active
SCH-2026-1669,Laura,Carter,2018-08-06,Non-binary,Grade 2,E,carter.laura@gmail.com,11563.65,None,84.28,Active
SCH-2026-1670,Shawn,Yu,2014-07-31,Non-binary,Grade 5,D,yu.shawn@gmail.com,11041.34,None,80.51,Active
SCH-2026-1671,Cynthia,Stanley,2009-05-14,Male,Grade 11,B,stanley.cynthia@yahoo.com,5552.68,None,75.24,Active
SCH-2026-1672,Jennifer,Nichols,2014-06-22,Non-binary,Grade 6,C,nichols.jennifer@yahoo.com,8907.62,None,88.31,Active
SCH-2026-1673,Christian,Beard,2009-02-20,Non-binary,Grade 12,D,beard.christian@yahoo.com,5700.84,None,97.4,Active
SCH-2026-1674,Stephanie,Richard,2014-04-15,Male,Grade 7,A,richard.stephanie@gmail.com,4519.53,None,99.19,Active
SCH-2026-1675,Jennifer,Nolan,2009-05-23,Female,Grade 11,B,nolan.jennifer@gmail.com,9549.91,None,76.29,Active
SCH-2026-1676,Jason,Romero,2010-11-12,Female,Grade 9,A,romero.jason@gmail.com,11519.55,None,78.16,Active
SCH-2026-1677,Robert,Richards,2009-06-28,Non-binary,Grade 10,B,richards.robert@gmail.com,5066.43,Partial (25%),79.46,Active
SCH-2026-1678,Michael,Harris,2011-10-07,Non-binary,Grade 8,A,harris.michael@gmail.com,4624.18,Partial (25%),94.61,Active
SCH-2026-1679,Kristen,Schmitt,2015-03-04,Male,Grade 6,E,schmitt.kristen@gmail.com,5630.55,None,85.25,Active
SCH-2026-1680,Stacy,Willis,2012-10-29,Female,Grade 8,A,willis.stacy@hotmail.com,5780.42,None,85.36,Active
SCH-2026-1681,Sara,Nguyen,2015-03-16,Male,Grade 5,C,nguyen.sara@gmail.com,3084.88,Partial (25%),87.51,Active
SCH-2026-1682,Nathan,Watson,2013-06-09,Male,Grade 6,B,watson.nathan@gmail.com,8323.42,None,96.29,Active
SCH-2026-1683,Whitney,Lyons,2013-12-05,Non-binary,Grade 6,C,lyons.whitney@yahoo.com,5976.22,None,97.39,Active
SCH-2026-1684,Jason,Shaw,2008-12-24,Female,Grade 12,A,shaw.jason@hotmail.com,10385.73,None,97.85,Withdrawn
SCH-2026-1685,Joy,Craig,2010-06-06,Female,Grade 9,E,craig.joy@gmail.com,8476.92,Partial (50%),94.19,Active
SCH-2026-1686,Kevin,Maxwell,2016-12-08,Male,Grade 3,C,maxwell.kevin@yahoo.com,6258.0,None,90.99,Active
SCH-2026-1687,Alyssa,Maldonado,2016-02-09,Male,Grade 5,B,maldonado.alyssa@yahoo.com,9120.07,Full Scholarship,96.85,Active
SCH-2026-1688,Christy,Henry,2018-04-30,Female,Grade 1,E,henry.christy@hotmail.com,10417.47,Partial (25%),76.91,Active
SCH-2026-1689,Kelly,Walker,2019-03-22,Male,Grade 1,E,walker.kelly@gmail.com,6218.42,Partial (25%),76.39,Active
SCH-2026-1690,Emily,Lee,2018-03-25,Female,Grade 3,D,lee.emily@yahoo.com,7735.27,Partial (25%),76.55,Active
SCH-2026-1691,Claudia,Dixon,2021-06-23,Non-binary,Preschool,B,dixon.claudia@hotmail.com,3505.96,None,78.66,Active
SCH-2026-1692,Tara,Curry,2010-07-13,Male,Grade 9,D,curry.tara@yahoo.com,10966.39,None,98.85,Active
SCH-2026-1693,Sara,Reed,2019-07-16,Male,Grade 1,A,reed.sara@gmail.com,4821.6,None,96.48,Active
SCH-2026-1694,Patrick,Werner,2020-10-18,Male,Kindergarten,D,werner.patrick@gmail.com,3612.03,None,91.81,Active
SCH-2026-1695,Ryan,Wallace,2008-05-12,Female,Grade 11,E,wallace.ryan@hotmail.com,6008.91,Partial (50%),87.0,Withdrawn
SCH-2026-1696,Carlos,Garcia,2017-11-15,Female,Grade 3,C,garcia.carlos@gmail.com,11770.43,None,80.14,Active
SCH-2026-1697,Autumn,Palmer,2020-11-07,Female,Preschool,B,palmer.autumn@yahoo.com,10208.24,None,93.45,Active
SCH-2026-1698,Brian,Gray,2021-10-04,Non-binary,Preschool,C,gray.brian@hotmail.com,8431.55,None,92.44,Active
SCH-2026-1699,Cody,Cooper,2019-10-16,Male,Kindergarten,D,cooper.cody@yahoo.com,3641.18,Partial (25%),81.02,Active
SCH-2026-1700,Leslie,Chase,2016-06-10,Non-binary,Grade 4,C,chase.leslie@hotmail.com,8372.63,None,98.24,Active
SCH-2026-1701,Kimberly,Alvarado,2017-06-20,Female,Grade 3,A,alvarado.kimberly@yahoo.com,5305.41,None,76.79,Active
SCH-2026-1702,John,Davis,2013-08-03,Male,Grade 7,D,davis.john@yahoo.com,11141.89,None,89.96,Active
SCH-2026-1703,Amanda,Small,2011-06-23,Male,Grade 9,E,small.amanda@gmail.com,8436.86,Full Scholarship,83.76,Active
SCH-2026-1704,Alexander,Walton,2011-08-05,Male,Grade 8,B,walton.alexander@gmail.com,8718.88,None,80.11,Active
SCH-2026-1705,Christine,Williams,2012-08-30,Non-binary,Grade 8,A,williams.christine@yahoo.com,8953.49,Partial (25%),90.6,Active
SCH-2026-1706,Robin,Perez,2016-07-06,Male,Grade 4,B,perez.robin@hotmail.com,7951.96,None,79.0,Withdrawn
SCH-2026-1707,Daniel,Day,2010-05-08,Female,Grade 10,B,day.daniel@yahoo.com,6116.29,Partial (25%),91.34,Active
SCH-2026-1708,Thomas,Long,2016-02-10,Non-binary,Grade 5,A,long.thomas@yahoo.com,9110.89,Full Scholarship,84.48,Active
SCH-2026-1709,Jessica,Perez,2013-12-10,Male,Grade 7,D,perez.jessica@hotmail.com,5614.42,None,84.08,Active
SCH-2026-1710,Daniel,Boone,2017-03-15,Female,Grade 4,E,boone.daniel@yahoo.com,10353.57,None,95.45,Active
SCH-2026-1711,Michael,Melton,2008-12-23,Non-binary,Grade 11,C,melton.michael@yahoo.com,10713.09,None,91.14,Active
SCH-2026-1712,Andrea,Smith,2012-02-10,Non-binary,Grade 8,D,smith.andrea@hotmail.com,4084.01,None,95.03,Active
SCH-2026-1713,Stephanie,Baker,2018-12-25,Male,Grade 2,B,baker.stephanie@hotmail.com,7361.61,None,94.21,Active
SCH-2026-1714,Melinda,Sullivan,2015-11-23,Male,Grade 4,D,sullivan.melinda@yahoo.com,11097.42,Partial (50%),85.19,Active
SCH-2026-1715,Matthew,Chavez,2017-07-30,Female,Grade 2,B,chavez.matthew@hotmail.com,11259.46,None,92.14,Active
SCH-2026-1716,Aaron,Price,2015-06-08,Male,Grade 4,E,price.aaron@hotmail.com,10126.51,None,79.45,Active
SCH-2026-1717,Thomas,Watson,2008-10-09,Non-binary,Grade 12,B,watson.thomas@yahoo.com,7726.98,None,76.64,Active
SCH-2026-1718,Melinda,Yang,2011-09-05,Female,Grade 9,B,yang.melinda@hotmail.com,10895.44,None,83.15,Withdrawn
SCH-2026-1719,Daniel,Riley,2020-05-05,Non-binary,Kindergarten,B,riley.daniel@yahoo.com,10715.35,None,80.68,Active
SCH-2026-1720,Brenda,Wood,2016-04-07,Non-binary,Grade 4,C,wood.brenda@hotmail.com,5258.3,None,95.21,Active
SCH-2026-1721,Kelly,Schroeder,2019-10-30,Female,Grade 1,E,schroeder.kelly@yahoo.com,6010.6,None,84.01,Active
SCH-2026-1722,Daniel,Wilson,2012-04-02,Non-binary,Grade 8,A,wilson.daniel@gmail.com,10543.66,None,77.85,Active
SCH-2026-1723,Lydia,Newman,2022-03-25,Female,Preschool,E,newman.lydia@yahoo.com,10573.48,None,81.15,Active
SCH-2026-1724,Melissa,West,2010-08-22,Female,Grade 9,B,west.melissa@yahoo.com,8021.27,None,77.86,Active
SCH-2026-1725,John,Hendricks,2022-03-10,Male,Preschool,A,hendricks.john@gmail.com,4010.76,Partial (25%),78.31,Active
SCH-2026-1726,Dustin,Moody,2014-12-07,Male,Grade 5,C,moody.dustin@gmail.com,4847.72,None,92.42,Active
SCH-2026-1727,Andrea,Schneider,2019-04-30,Non-binary,Grade 1,E,schneider.andrea@gmail.com,6046.45,None,88.54,Active
SCH-2026-1728,Kyle,Green,2011-11-21,Female,Grade 8,D,green.kyle@gmail.com,3470.91,None,95.54,Active
SCH-2026-1729,Andrea,Sanchez,2013-08-05,Male,Grade 7,C,sanchez.andrea@hotmail.com,6657.73,None,86.43,Active
SCH-2026-1730,Tanya,Sanchez,2012-02-23,Non-binary,Grade 9,B,sanchez.tanya@hotmail.com,7975.67,None,84.2,On Leave
SCH-2026-1731,John,Pierce,2010-04-22,Female,Grade 11,E,pierce.john@hotmail.com,6294.7,Partial (25%),86.89,Active
SCH-2026-1732,Ronald,Jones,2014-04-23,Female,Grade 6,A,jones.ronald@hotmail.com,6319.43,None,90.65,Active
SCH-2026-1733,Rebecca,Williams,2008-01-04,Non-binary,Grade 12,A,williams.rebecca@yahoo.com,3636.83,None,93.65,Active
SCH-2026-1734,Daniel,Hahn,2007-12-30,Female,Grade 12,C,hahn.daniel@gmail.com,8414.45,None,78.4,Active
SCH-2026-1735,Stephanie,Burke,2008-09-09,Male,Grade 12,E,burke.stephanie@hotmail.com,10556.89,None,83.71,Active
SCH-2026-1736,Jennifer,May,2016-05-08,Male,Grade 3,C,may.jennifer@gmail.com,3511.12,None,95.31,Active
SCH-2026-1737,Samuel,Ho,2016-07-07,Non-binary,Grade 3,D,ho.samuel@yahoo.com,3328.56,None,91.6,Active
SCH-2026-1738,Joseph,Gonzalez,2019-09-30,Non-binary,Grade 1,B,gonzalez.joseph@gmail.com,3529.54,None,97.39,Active
SCH-2026-1739,Jessica,Boone,2019-12-11,Male,Grade 1,D,boone.jessica@yahoo.com,3221.54,Partial (50%),94.97,Active
SCH-2026-1740,Tiffany,Kirby,2011-10-12,Male,Grade 9,E,kirby.tiffany@yahoo.com,11651.76,None,80.27,Active
SCH-2026-1741,Michael,Fields,2011-06-01,Male,Grade 8,C,fields.michael@yahoo.com,3804.33,None,81.75,Active
SCH-2026-1742,Tina,Leon,2020-10-10,Female,Kindergarten,E,leon.tina@yahoo.com,6568.45,None,78.54,Active
SCH-2026-1743,Cassandra,Young,2021-05-19,Female,Preschool,B,young.cassandra@gmail.com,7100.09,None,93.94,Active
SCH-2026-1744,Wesley,Duran,2014-07-22,Male,Grade 5,C,duran.wesley@yahoo.com,10409.11,None,89.45,Active
SCH-2026-1745,Brandon,Smith,2011-03-29,Male,Grade 9,C,smith.brandon@gmail.com,4258.1,None,82.57,Active
SCH-2026-1746,Stephanie,Cunningham,2016-05-11,Non-binary,Grade 3,C,cunningham.stephanie@hotmail.com,3333.22,None,89.68,Active
SCH-2026-1747,Jonathan,Reid,2010-10-02,Male,Grade 10,B,reid.jonathan@gmail.com,10455.35,Partial (25%),94.89,Active
SCH-2026-1748,Maurice,Robinson,2020-11-13,Non-binary,Preschool,A,robinson.maurice@hotmail.com,3379.79,None,94.02,Withdrawn
SCH-2026-1749,Amanda,Holmes,2015-06-18,Non-binary,Grade 4,E,holmes.amanda@hotmail.com,4160.38,Partial (25%),77.68,Active
SCH-2026-1750,Denise,Torres,2012-04-27,Male,Grade 8,B,torres.denise@hotmail.com,10726.03,Partial (25%),86.8,Active
SCH-2026-1751,Kevin,Wagner,2011-03-17,Male,Grade 9,D,wagner.kevin@yahoo.com,11390.69,None,96.23,Active
SCH-2026-1752,Julia,Washington,2010-09-05,Non-binary,Grade 9,C,washington.julia@gmail.com,3555.51,None,96.39,Active
SCH-2026-1753,Rebecca,Ortiz,2016-12-22,Male,Grade 4,E,ortiz.rebecca@hotmail.com,7234.68,None,77.69,Active
SCH-2026-1754,Aaron,Hale,2009-07-28,Non-binary,Grade 11,A,hale.aaron@gmail.com,6665.88,None,75.94,Active
SCH-2026-1755,Jasmine,Cochran,2013-04-24,Non-binary,Grade 7,D,cochran.jasmine@gmail.com,7894.07,None,97.06,On Leave
SCH-2026-1756,Raymond,Brown,2017-08-28,Female,Grade 3,E,brown.raymond@gmail.com,3684.84,None,93.01,Active
SCH-2026-1757,Frank,Allen,2017-08-08,Non-binary,Grade 2,C,allen.frank@hotmail.com,9874.9,Full Scholarship,84.66,Active
SCH-2026-1758,Emily,Lee,2019-03-17,Female,Grade 1,E,lee.emily@gmail.com,7877.13,None,85.3,Active
SCH-2026-1759,Mark,Lewis,2012-07-12,Non-binary,Grade 8,E,lewis.mark@hotmail.com,9065.16,None,78.22,Active
SCH-2026-1760,Christopher,Reed,2013-10-05,Non-binary,Grade 6,E,reed.christopher@hotmail.com,8092.57,Full Scholarship,80.02,Active
SCH-2026-1761,Scott,Chavez,2015-12-12,Female,Grade 5,C,chavez.scott@gmail.com,7739.8,None,92.77,Active
SCH-2026-1762,David,Vargas,2012-10-30,Non-binary,Grade 7,B,vargas.david@hotmail.com,7932.67,None,96.75,Withdrawn
SCH-2026-1763,Curtis,Valdez,2015-02-28,Non-binary,Grade 6,A,valdez.curtis@gmail.com,8538.53,Partial (50%),75.77,Active
SCH-2026-1764,Timothy,Miller,2010-02-26,Male,Grade 11,A,miller.timothy@gmail.com,5102.36,None,98.57,Active
SCH-2026-1765,Carolyn,Rogers,2012-04-10,Female,Grade 9,E,rogers.carolyn@yahoo.com,4199.55,Partial (25%),84.12,Active
SCH-2026-1766,Patrick,Case,2013-04-21,Non-binary,Grade 7,D,case.patrick@yahoo.com,7904.57,None,84.36,Active
SCH-2026-1767,Mia,Fitzpatrick,2010-04-06,Non-binary,Grade 11,D,fitzpatrick.mia@yahoo.com,10240.41,None,95.71,Active
SCH-2026-1768,Alisha,Freeman,2014-05-30,Non-binary,Grade 6,B,freeman.alisha@hotmail.com,9502.97,Partial (25%),98.88,Active
SCH-2026-1769,Kenneth,James,2016-02-26,Non-binary,Grade 4,E,james.kenneth@yahoo.com,3784.78,None,99.02,Active
SCH-2026-1770,Anthony,Owens,2020-09-21,Female,Preschool,A,owens.anthony@gmail.com,7756.49,None,82.94,Active
SCH-2026-1771,William,Matthews,2020-07-03,Non-binary,Preschool,A,matthews.william@hotmail.com,5160.18,None,79.81,Active
SCH-2026-1772,Carl,Savage,2015-08-24,Female,Grade 4,B,savage.carl@gmail.com,3642.25,Partial (50%),76.9,Active
SCH-2026-1773,Benjamin,Alexander,2009-05-10,Male,Grade 10,E,alexander.benjamin@yahoo.com,11749.27,Partial (25%),90.19,Active
SCH-2026-1774,Barbara,Rodriguez,2020-04-29,Female,Kindergarten,B,rodriguez.barbara@yahoo.com,10432.22,Full Scholarship,93.84,Active
SCH-2026-1775,Lauren,Morrison,2018-12-29,Non-binary,Grade 1,E,morrison.lauren@yahoo.com,11284.7,None,76.09,Active
SCH-2026-1776,James,James,2015-05-15,Male,Grade 5,D,james.james@yahoo.com,5939.74,Partial (50%),97.56,Active
SCH-2026-1777,Bonnie,Flores,2014-04-21,Non-binary,Grade 6,B,flores.bonnie@gmail.com,4654.97,Partial (50%),76.96,Active
SCH-2026-1778,Colleen,Zhang,2014-11-06,Female,Grade 6,D,zhang.colleen@hotmail.com,8310.71,None,92.71,Active
SCH-2026-1779,Kelly,Powell,2010-07-23,Non-binary,Grade 10,C,powell.kelly@hotmail.com,8629.31,None,99.5,Active
SCH-2026-1780,Robert,Bailey,2011-09-13,Non-binary,Grade 8,E,bailey.robert@gmail.com,7705.17,Partial (50%),94.5,Active
SCH-2026-1781,Kimberly,Friedman,2011-05-07,Female,Grade 9,B,friedman.kimberly@yahoo.com,8473.99,None,91.43,Active
SCH-2026-1782,Jim,Juarez,2016-08-18,Non-binary,Grade 3,E,juarez.jim@gmail.com,11961.06,None,78.99,On Leave
SCH-2026-1783,Lisa,Mathews,2021-03-14,Female,Preschool,C,mathews.lisa@hotmail.com,8804.66,Partial (25%),90.74,On Leave
SCH-2026-1784,Ariana,Jones,2010-09-06,Female,Grade 10,C,jones.ariana@gmail.com,10215.67,None,95.94,Active
SCH-2026-1785,Anthony,Leonard,2020-10-25,Female,Kindergarten,B,leonard.anthony@hotmail.com,7531.85,None,78.13,Active
SCH-2026-1786,Leah,Brown,2008-02-09,Male,Grade 12,D,brown.leah@hotmail.com,11447.16,Partial (25%),89.36,Active
SCH-2026-1787,Hannah,Williams,2009-08-19,Female,Grade 10,B,williams.hannah@yahoo.com,7579.19,None,95.37,Active
SCH-2026-1788,Jocelyn,Chang,2014-08-26,Male,Grade 5,A,chang.jocelyn@yahoo.com,7671.04,None,77.16,Active
SCH-2026-1789,Tammy,Francis,2008-08-24,Male,Grade 12,B,francis.tammy@yahoo.com,4826.46,None,97.82,Active
SCH-2026-1790,Alexis,Lewis,2012-05-13,Female,Grade 8,A,lewis.alexis@hotmail.com,9300.58,None,77.81,Active
SCH-2026-1791,Lisa,Frye,2020-03-05,Female,Grade 1,E,frye.lisa@gmail.com,8356.2,None,93.44,Active
SCH-2026-1792,David,Meza,2012-04-23,Non-binary,Grade 9,B,meza.david@gmail.com,4659.84,Partial (25%),85.41,Active
SCH-2026-1793,Amanda,Mcdonald,2015-11-12,Non-binary,Grade 4,D,mcdonald.amanda@hotmail.com,10916.85,Partial (25%),78.5,Active
SCH-2026-1794,Crystal,Carson,2007-06-29,Non-binary,Grade 12,B,carson.crystal@gmail.com,6774.6,None,87.41,Active
SCH-2026-1795,Larry,Smith,2010-10-01,Female,Grade 9,D,smith.larry@hotmail.com,9297.46,Partial (50%),82.97,Active
SCH-2026-1796,Eric,Jennings,2010-09-12,Non-binary,Grade 10,E,jennings.eric@gmail.com,11970.75,None,92.34,Active
SCH-2026-1797,Samuel,Carlson,2014-07-24,Non-binary,Grade 5,E,carlson.samuel@yahoo.com,7007.88,Partial (25%),82.94,Active
SCH-2026-1798,Sharon,Espinoza,2019-08-24,Male,Grade 1,A,espinoza.sharon@hotmail.com,7955.69,None,98.38,Active
SCH-2026-1799,David,Campbell,2012-03-30,Non-binary,Grade 9,C,campbell.david@gmail.com,4605.82,None,84.83,Active
SCH-2026-1800,Justin,Villanueva,2018-03-10,Non-binary,Grade 3,E,villanueva.justin@gmail.com,6603.4,Partial (50%),75.64,Active
SCH-2026-1801,Angela,Aguirre,2022-03-11,Non-binary,Preschool,A,aguirre.angela@gmail.com,5740.51,None,81.5,Active
SCH-2026-1802,Antonio,Dennis,2013-07-26,Non-binary,Grade 7,B,dennis.antonio@hotmail.com,4080.33,None,79.1,Active
SCH-2026-1803,Stephanie,Diaz,2008-08-29,Non-binary,Grade 12,A,diaz.stephanie@gmail.com,10832.24,None,99.38,Withdrawn
SCH-2026-1804,Jason,Brown,2013-09-10,Female,Grade 6,E,brown.jason@gmail.com,5566.14,Partial (50%),94.79,On Leave
SCH-2026-1805,James,Clay,2010-08-21,Female,Grade 9,C,clay.james@hotmail.com,8414.52,Partial (25%),76.36,Active
SCH-2026-1806,Amy,Johnson,2017-03-14,Male,Grade 4,D,johnson.amy@hotmail.com,9843.86,Partial (25%),96.32,Active
SCH-2026-1807,Steven,Thompson,2012-01-29,Male,Grade 9,B,thompson.steven@hotmail.com,11353.98,Full Scholarship,91.56,Active
SCH-2026-1808,Heather,Young,2014-08-12,Female,Grade 6,E,young.heather@yahoo.com,3571.48,None,83.54,Active
SCH-2026-1809,Jose,Foster,2009-10-20,Male,Grade 11,D,foster.jose@hotmail.com,10946.9,None,81.81,Active
SCH-2026-1810,Tammy,Myers,2016-11-03,Male,Grade 4,C,myers.tammy@hotmail.com,7441.4,None,77.36,Active
SCH-2026-1811,Carl,Brown,2010-12-16,Non-binary,Grade 9,A,brown.carl@gmail.com,11720.57,None,75.16,Active
SCH-2026-1812,Michelle,Davis,2008-05-23,Male,Grade 11,D,davis.michelle@gmail.com,7160.88,None,77.52,Active
SCH-2026-1813,Charles,Oliver,2020-02-17,Non-binary,Grade 1,A,oliver.charles@gmail.com,9574.64,Partial (50%),88.69,Active
